date,security,price,source,file,kind
1815-10-14,"Gold & Dollars (called dollars after feb. 24, 1816)",114.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-14,American Insurance,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-14,Manhattan Bank stock,115.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-14,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-14,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-14,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,American Insurance,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-21,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-21,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",113.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,"Gold & Dollars (called dollars after feb. 24, 1816)",114.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-21,Merchants' Bank,116.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,Bank of America,96.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,Louisiana & Converted,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,Change,112.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-21,Union Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-21,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-21,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-21,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-21,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,City Bank,104.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,old and deferred,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-21,Manhattan Bank stock,114.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-21,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,Change,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,"Gold & Dollars (called dollars after feb. 24, 1816)",116.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,American Insurance,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-28,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,Bank of America,95.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-28,Louisiana & Converted,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-28,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-28,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-10-28,City Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-28,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",114.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-28,Manhattan Bank stock,114.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-28,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-10-28,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,old and deferred,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-10-28,Union Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-10-28,Merchants' Bank,116.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-04,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",113.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-04,Louisiana & Converted,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-04,American Insurance,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-04,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-04,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-04,Bank of America,95.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,old and deferred,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-04,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-04,Merchants' Bank,116.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-04,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-04,Union Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,"Gold & Dollars (called dollars after feb. 24, 1816)",116.5,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-04,City Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-04,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-04,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-04,Manhattan Bank stock,114.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-04,Change,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-04,6%,94.25,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,old and deferred,96.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,Louisiana & Converted,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",113.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,NY Manufacturing Company,80.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-11,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,American Insurance,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-11,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-11,City Bank,97.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,Bank of America,95.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,NY Bank stock,130.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-11,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,Change,112.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-11,Manhattan Bank stock,113.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-11,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-11,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-11,Union Bank,96.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-11,Merchants' Bank,116.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-11,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-18,Bank of America,94.75,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-18,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-18,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,American Insurance,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-18,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-18,City Bank,97.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-18,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-18,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-18,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-18,"Gold & Dollars (called dollars after feb. 24, 1816)",113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-18,Change,111.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-18,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-18,Union Bank,96.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-18,Louisiana & Converted,94.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-18,Merchants' Bank,116.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-25,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-25,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-25,Bank of America,94.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-25,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-25,Change,111.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,NY Manufacturing Company,87.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-25,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-25,City Bank,97.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-25,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,NY Bank stock,127.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-25,Merchants' Bank,113.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-25,Louisiana & Converted,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-25,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-11-25,Union Bank,94.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-11-25,"Gold & Dollars (called dollars after feb. 24, 1816)",113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,American Insurance,102.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-11-25,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-11-25,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,"Gold & Dollars (called dollars after feb. 24, 1816)",113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-01,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-01,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",110.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-01,Manhattan Bank stock,112.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-01,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-01,City Bank,96.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-01,Merchants' Bank,113.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,NY Bank stock,127.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,Louisiana & Converted,94.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-01,Union Bank,93.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,Bank of America,94.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-01,American Insurance,102.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-01,6%,91.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-01,Change,111.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-01,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,Merchants' Bank,110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,Manhattan Bank stock,112.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,Union Bank,93.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,Louisiana & Converted,94.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-09,"Gold & Dollars (called dollars after feb. 24, 1816)",112.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,6%,92.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-09,American Insurance,102.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-09,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-09,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",111.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-09,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-09,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,Bank of America,94.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,Change,111.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-09,City Bank,96.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-09,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-09,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-09,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-16,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",111.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-16,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-16,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-16,Merchants' Bank,110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-16,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-16,Louisiana & Converted,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-16,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-16,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-16,Change,100.5,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-16,Manhattan Bank stock,112.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-16,Bank of America,94.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-16,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-16,American Insurance,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-16,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-16,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-16,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-16,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-16,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-16,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-16,City Bank,95.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-16,"Gold & Dollars (called dollars after feb. 24, 1816)",112.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-23,Louisiana & Converted,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-23,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-23,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,Merchants' Bank,110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-23,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-23,Bank of America,94.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,Change,110.5,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-23,City Bank,95.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,Union Bank,92.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,"Gold & Dollars (called dollars after feb. 24, 1816)",112.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-23,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,Manhattan Bank stock,112.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-23,American Insurance,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-23,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-30,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,Merchants' Bank,110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-30,Manhattan Bank stock,112.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-30,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-30,Union Bank,92.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-30,City Bank,95.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,Bank of America,94.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-30,Change,110.5,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-30,Treasury Notes,100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-30,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-30,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-30,Louisiana & Converted,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1815-12-30,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1815-12-30,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-30,"Gold & Dollars (called dollars after feb. 24, 1816)",112.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-30,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1815-12-30,American Insurance,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1815-12-30,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,NY ins. shares,90.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1816-01-27,Bank of America,90.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,Treasury Notes,98.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-01-27,City Bank,96.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,Merchants' Bank,110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1816-01-27,Change,107.5,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-01-27,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,3%,61.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-01-27,American Insurance,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1816-01-27,"Gold & Dollars (called dollars after feb. 24, 1816)",109.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,Union Bank,93.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,Manhattan Bank stock,108.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-01-27,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-01-27,6%,92.75,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-01-27,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-01-27,Louisiana & Converted,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-03,Merchants' Bank,110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-03,Union Bank,93.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-03,Globe,98.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-03,Mutual,113.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-03,United Ins. Shares,50.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1816-02-03,Manhattan Bank stock,108.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-03,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-03,NY Manufacturing Company,85.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-03,Bank of America,91.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-03,3%,62.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-03,American Insurance,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1816-02-03,6%,91.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-03,Treasury Notes,98.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-03,Change,108.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-03,Eagle,120.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-03,NY ins. shares,95.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1816-02-03,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-03,"City Loan, 7%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-03,"City Loan, 6%",100.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-03,"Mechanic's Bank ($ per share, then in percentages, starting with 122)",110.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-10,6%,92.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-10,Ocean,90.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-10,Change,107.0,NY Price Current,New York Price Current 1800-1817.xls,Other
1816-02-10,Union Bank,93.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-10,NY Bank stock,126.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-10,City Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-10,Manhattan Bank stock,108.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1816-02-10,3%,62.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1816-02-10,NY Manufacturing Company,75.0,NY Price Current,New York Price Current 1800-1817.xls,Other
