month,market,Beer & Brewing,Cement & Building Materials,Chemicals,Coal Mining,Commercial Bank,Cotton Textiles,Electrical Equipment & Power,Explosives & Ammunition,Food Processing,Gas & Lighting,Glass Manufacturing,Gold & Precious Metals,Housing & Construction,Insurance,Iron & Steel,Land Bank,Machinery & Mechanical Engineering,Matches,Mercury Mining,Mining (General),Oil Production & Refining,Oil Transport & Pipeline,Other / Unclassified,Other Textiles,Paper & Cardboard,Pawnshop & Lending,Pharmaceuticals & Perfume,Printing & Publishing,Railway,Railway Car & Locomotive Building,Rubber Manufacturing,Shipbuilding,Steamship & Shipping,Sugar,Telephone & Communications,Timber & Forestry,Tobacco,Trading & Commerce,Vodka & Spirits,Water Supply
1906-07,8.88603,1.52979,0.36438,1.42105,0.28811,7.43644,0.45749,0.07532,0.91667,2.44952,1.94834,0.18775,0.22942,0.00921,7.20733,0.94757,56.20752,1.26254,,0.26,0.17837,0.55401,1.66667,3.03922,2.484,0.00346,5.83891,,1.04762,3.32436,1.0614,0.03012,,5.65545,0.13863,,0.06316,0.75254,0.82565,1.54463,21.79778
1906-08,8.61537,1.52979,0.36438,1.42105,0.28811,7.24865,0.45749,0.07532,0.91667,2.44952,1.64526,0.17881,0.22942,0.00921,7.20733,0.81505,55.13005,1.22597,,0.26,0.17837,0.51818,1.66667,3.03922,2.484,0.00346,5.83891,,1.04762,3.05612,1.00877,0.03012,,5.9076,0.13863,,0.06316,0.75254,0.82565,1.54463,20.87998
1906-09,9.10586,1.52979,0.36438,1.42105,0.32013,7.62393,0.45749,0.07532,0.91667,2.44952,1.64526,0.1947,0.22942,0.00921,5.74077,0.86774,57.2948,1.27049,,0.26,0.17837,0.54345,1.66667,3.03922,2.484,0.00346,5.83891,,1.04762,3.24634,1.07895,0.03012,,5.78658,0.13863,,0.06316,0.75254,0.82565,1.54463,20.87998
1906-10,9.84087,1.52979,0.36438,1.42105,0.33156,8.21048,0.45749,0.07532,0.91667,2.44952,1.64526,0.20861,0.22942,0.00921,6.39595,0.98201,64.62932,1.309,,0.26,0.17837,0.62706,1.66667,3.03922,2.484,0.00346,5.83891,,1.04762,3.30124,1.07456,0.03012,,5.73919,0.13863,,0.06316,0.75254,0.82565,1.54463,20.87998
1906-11,9.76067,1.52979,0.36438,1.42105,0.33156,8.26165,0.45749,0.07532,0.91667,2.44952,1.64526,0.20612,0.35087,0.00921,6.39595,0.94573,64.50752,1.31793,,0.26,0.17837,0.64528,1.66667,3.03922,2.484,0.00346,6.51263,,1.04762,3.69136,1.0614,0.03012,,5.97008,0.13863,,0.06316,0.75254,0.82565,1.54463,20.87998
1906-12,9.75884,1.30821,0.32794,1.42105,0.29236,8.24452,0.53374,0.04778,0.95,1.87054,2.07823,0.19422,0.37385,0.00921,5.78797,0.93974,65.31851,1.2166,,0.26,0.1603,0.63988,1.66667,3.03922,2.07,0.00623,6.58197,,1.04762,3.34103,1.04386,0.03916,,5.92944,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-01,9.83924,1.30821,0.32794,1.42105,0.29236,8.21779,0.53374,0.0448,0.95,1.87054,2.07823,0.19422,0.35947,0.00921,5.73784,0.9021,66.80534,1.2553,,0.26,0.1603,0.64195,1.66667,3.03922,2.07,0.00623,6.62585,,1.04762,3.59482,1.0307,0.03916,,5.52815,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-02,9.54428,1.30821,0.32794,1.42105,0.29236,8.22575,0.53374,0.0448,0.95,1.87054,2.07823,0.18881,0.35947,0.00921,5.78344,0.87713,63.40864,1.22409,,0.26,0.1603,0.63514,1.66667,3.03922,2.07,0.00623,6.62585,,1.04762,3.75567,1.00658,0.03916,,5.82316,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-03,9.25321,1.30821,0.32794,1.42105,0.29654,8.10659,0.53374,0.0448,0.95,1.87054,2.07823,0.18291,0.35947,0.00921,5.56312,0.82245,60.95716,1.07215,,0.26,0.1603,0.62638,1.66667,3.03922,2.07,0.00623,6.18413,,1.04762,3.47034,0.94298,0.03916,,5.55116,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-04,9.43411,1.30821,0.32794,1.42105,0.29654,7.87156,0.53374,0.0448,0.95,1.87054,2.07823,0.18341,0.35947,0.00921,5.35219,0.84962,62.17243,1.14743,,0.26,0.1603,0.68113,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.37859,0.97807,0.03916,,5.53573,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-05,9.25784,1.30821,0.32794,1.42105,0.28192,7.6024,0.53374,0.0448,0.95,1.87054,2.07823,0.15833,0.22783,0.00921,5.06375,0.82134,62.23108,1.10497,,0.26,0.1603,0.62277,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.17127,0.95614,0.03916,,5.59164,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-06,9.49995,1.30821,0.32794,1.42105,0.28818,7.99754,0.53374,0.0448,0.95,1.87054,1.2123,0.15145,0.21786,0.00921,4.56656,0.79229,64.82813,1.02193,,0.26,0.1603,0.6648,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.20876,0.92105,0.03916,,5.88602,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-07,9.66591,1.30821,0.32794,1.42105,0.31533,8.08542,0.53374,0.0448,0.95,1.87054,1.2123,0.14259,0.21786,0.00921,4.6574,0.81795,67.06042,1.01656,,0.26,0.1603,0.65723,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.39399,0.96491,0.03916,,5.64559,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-08,9.82998,1.30821,0.32794,1.42105,0.32368,8.19407,0.53374,0.0448,0.95,1.87054,1.2123,0.14702,0.21786,0.00921,4.71033,0.81804,68.32788,1.04426,,0.26,0.1603,0.65831,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.41703,0.96491,0.03916,,5.41252,0.13863,,0.06316,0.46646,0.79125,1.69909,27.30227
1907-09,10.02513,1.30821,0.32794,1.42105,0.32987,8.19192,0.53374,0.0448,0.95,1.87054,1.2123,0.14948,0.1608,0.00921,4.79242,0.83165,71.83831,1.03744,,0.26,0.1603,0.74332,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.29441,0.99123,0.03916,,5.55583,0.13863,,0.06316,0.46646,0.79125,1.69909,33.5291
1907-10,9.76238,1.30821,0.32794,1.42105,0.32987,8.13058,0.53374,0.0448,0.95,1.87054,1.2123,0.14358,0.1608,0.00921,4.80542,0.78827,70.91654,0.70756,,0.26,0.1603,0.7224,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.19419,1.00877,0.03916,,4.99348,0.13863,,0.06316,0.46646,0.79125,1.69909,33.5291
1907-11,9.99357,1.30821,0.32794,1.42105,0.32987,8.37619,0.53374,0.0448,0.95,1.87054,1.2123,0.15292,0.1608,0.00921,4.90165,0.76166,72.43584,0.75574,,0.26,0.1603,0.75444,1.66667,3.03922,2.07,0.00623,6.18413,,0.34921,3.14977,0.9693,0.03916,,5.18378,0.13863,,0.06316,0.46646,0.79125,1.69909,33.5291
1907-12,10.02656,0.82664,0.31389,1.42105,0.27145,8.09507,0.55598,0.04301,0.95,1.91508,1.07158,0.14899,0.15237,0.00921,4.84302,0.71142,73.07781,0.71511,,0.12,0.10687,0.75763,1.83333,3.03922,2.32875,0.00623,5.80574,,0.34921,2.91002,0.94737,0.05874,,4.97506,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-01,9.96048,0.82664,0.31389,1.42105,0.26802,8.04522,0.55598,0.04301,0.95,1.91508,1.07158,0.14444,0.15237,0.00921,4.67364,0.69767,72.88087,0.67046,,0.12,0.10687,0.75056,1.83333,3.03922,2.32875,0.00623,5.80574,,0.34921,2.72249,0.92982,0.05874,,4.6756,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-02,9.59818,0.82664,0.31389,1.42105,0.26286,7.85046,0.55598,0.04301,0.95,1.91508,1.07158,0.13434,0.15237,0.00921,4.67583,0.66156,70.9913,0.61755,,0.12,0.10687,0.71552,1.83333,3.03922,2.32875,0.00623,1.1162,,0.34921,2.51867,0.92982,0.05874,,4.3483,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-03,9.78824,0.82664,0.31389,1.42105,0.26372,7.82294,0.55598,0.04301,0.95,1.91508,1.20553,0.13586,0.07619,0.00921,4.47249,0.67375,73.18372,0.60916,,0.12,0.10687,0.72418,1.83333,3.03922,2.32875,0.00623,0.95885,,0.34921,2.51327,0.92982,0.05874,,4.29591,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-04,9.56974,0.82664,0.31389,1.42105,0.26286,7.41132,0.55598,0.04301,0.95,1.91508,1.20553,0.1404,0.07619,0.00921,4.39904,0.65658,71.56214,0.61533,,0.12,0.10687,0.67101,1.83333,3.03922,2.32875,0.00623,0.92519,,0.34921,2.50736,0.85526,0.05874,,4.40527,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-05,10.06558,0.82664,0.31389,1.42105,0.24912,7.36437,0.55598,0.04301,0.95,1.91508,1.20553,0.14899,0.10666,0.00921,4.74773,0.66815,75.96321,0.64075,,0.12,0.10687,0.64028,1.83333,3.03922,2.83227,0.00623,0.93626,,0.34921,2.77917,0.85307,0.05874,,4.24984,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-06,9.80595,0.82664,0.31389,1.42105,0.25427,7.26979,0.55598,0.04301,0.95,1.91508,1.20553,0.15,0.11462,0.00921,4.61477,0.66711,75.37032,0.62945,,0.12,0.10687,0.6303,1.83333,3.03922,2.83227,0.00623,0.93626,,0.34921,2.83888,0.86404,0.05874,,4.01324,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-07,10.08157,0.82664,0.31389,1.42105,0.25427,7.3781,0.55598,0.04301,0.95,1.91508,1.20553,0.15353,0.11462,0.00921,5.03981,0.66398,77.40757,0.64837,,0.12,0.10687,0.63663,1.83333,3.03922,2.83227,0.00623,0.92451,,0.34921,2.89475,0.96491,0.05874,,4.14525,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-08,10.56678,0.82664,0.31389,1.42105,0.27489,7.75919,0.55598,0.04301,0.95,1.91508,1.20553,0.16969,0.32093,0.00921,5.52665,0.72672,79.57393,0.73802,,0.12,0.10687,0.59349,1.83333,3.03922,2.83227,0.00623,0.92451,,0.34921,3.06138,0.9693,0.05874,,4.33007,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-09,10.40424,0.82664,0.31389,1.42105,0.27489,7.66254,0.55598,0.04301,0.95,1.91508,1.20553,0.16161,0.32093,0.00921,6.03935,0.67346,79.34027,0.68735,,0.12,0.10687,0.4729,1.83333,3.03922,2.83227,0.00623,0.92451,,0.34921,2.92705,0.91009,0.05874,,4.17166,0.13863,,0.06316,0.73202,0.79125,1.69909,34.09226
1908-10,10.45311,0.82664,0.31389,1.42105,0.27489,7.60912,0.55598,0.04301,0.95,1.91508,1.20553,0.16414,0.19485,0.00921,5.79245,0.6395,80.50293,0.63099,,0.12,0.10687,0.50523,1.83333,3.03922,2.83227,0.00623,0.91887,,0.34921,2.91736,0.90351,0.05874,,3.99978,0.13863,,0.06316,0.76384,0.79125,1.54463,34.09226
1908-11,10.3539,0.82664,0.31389,1.42105,0.26802,7.41454,0.71042,0.04301,0.95,1.91508,1.01801,0.16515,0.19485,0.00921,5.91137,0.59733,80.97411,0.60295,,0.12,0.10687,0.48846,1.83333,3.03922,2.83227,0.00623,0.91887,,0.34921,2.70212,0.72807,0.05874,,3.79597,0.13863,,0.06316,0.76384,0.79125,1.54463,34.09226
1908-12,10.43272,0.72331,0.35312,1.42105,0.26458,7.55347,0.6392,0.04659,0.91667,1.87054,1.12516,0.16903,0.16241,0.00921,5.90193,0.58764,81.35095,0.57104,,0.12,0.11221,0.50224,1.5,3.03922,2.95814,0.00623,0.95173,,0.34921,2.65153,0.74561,0.05874,,3.96336,0.13863,,0.06316,0.70928,0.633,1.69909,35.45595
1909-01,10.6356,0.72331,0.35312,1.42105,0.26802,7.68384,0.6392,0.04659,0.91667,1.87054,1.12516,0.16742,0.16241,0.00921,6.07075,0.58521,82.97941,0.58422,,0.12,0.11221,0.49934,1.5,3.03922,2.95814,0.00623,0.98147,,0.34921,2.71634,0.67105,0.05874,,4.28058,0.13863,,0.06316,0.70928,0.633,1.69909,35.45595
1909-02,10.57106,0.72331,0.35312,1.42105,0.27145,7.94567,0.6392,0.04659,0.91667,1.87054,1.12516,0.16237,0.16241,0.00921,6.29531,0.59454,82.56344,0.43027,,0.12,0.11221,0.49879,1.5,3.03922,2.95814,0.00623,0.98147,,0.34921,2.67326,0.64474,0.05874,,4.63429,0.13863,,0.06316,0.70928,0.633,1.77633,35.45595
1909-03,10.75392,0.72331,0.35312,1.42105,0.27145,7.9984,0.6392,0.04659,0.91667,1.87054,1.12516,0.17582,0.16241,0.00921,6.29531,0.61859,82.83913,0.44931,,0.12,0.11221,0.51679,1.5,3.03922,2.95814,0.00623,0.92199,,0.34921,2.90765,0.67544,0.05874,,4.84771,0.13863,,0.06316,0.70928,0.633,1.69909,35.45595
1909-04,11.12279,0.72331,0.35312,1.42105,0.28348,7.8251,0.6392,0.04659,0.91667,1.87054,1.12516,0.16806,0.16241,0.00921,6.53364,0.64391,86.75221,0.45656,,0.12,0.11221,0.51127,1.5,3.03922,2.56373,0.00623,0.98147,,0.34921,3.08282,0.73246,0.05874,,5.255,0.13863,,0.06316,0.70928,0.633,2.31695,35.45595
1909-05,10.96953,0.72331,0.35312,1.42105,0.25943,7.76476,0.6392,0.04659,0.91667,1.87054,1.12516,0.17065,0.16241,0.00921,6.75602,0.61649,86.34099,0.44825,,0.12,0.11221,0.50022,1.5,3.03922,2.56373,0.00623,0.99634,,0.34921,3.08847,0.6886,0.05874,,4.79331,0.13863,,0.06316,0.70928,0.633,2.54864,35.45595
1909-06,11.05726,0.72331,0.35312,1.42105,0.25771,7.77286,0.6392,0.04659,0.91667,1.87054,1.01801,0.16651,0.08608,0.00921,6.79437,0.61826,88.01363,0.43331,,0.12,0.11221,0.5071,1.5,3.03922,2.56373,0.00623,0.99634,,0.34921,3.12171,0.74123,0.05874,,4.77532,0.13863,,0.06316,0.70928,0.633,2.47141,35.45595
1909-07,11.54767,0.72331,0.35312,1.42105,0.26286,7.9222,0.6392,0.04659,0.91667,1.87054,1.01801,0.17633,0.20444,0.00921,7.02723,0.66649,91.67117,0.47368,,0.12,0.11221,0.51257,1.5,3.03922,2.76093,0.00623,1.03737,,0.34921,3.38564,0.76754,0.05874,,5.04838,0.13863,,0.06316,0.70928,0.633,2.47141,35.45595
1909-08,11.97106,0.75224,0.35312,1.42105,0.27403,8.17888,0.6392,0.04659,0.91667,1.87054,1.01801,0.18357,0.27976,0.00921,7.42538,0.70263,95.1001,0.48081,,0.12,0.11221,0.53499,1.5,3.03922,2.76093,0.00623,1.04323,,0.34921,4.09141,0.8114,0.05874,,5.08682,0.13863,,0.06316,0.70928,0.633,2.47141,35.45595
1909-09,12.38904,0.75224,0.35312,1.42105,0.27317,8.24175,0.6392,0.04659,0.91667,1.87054,1.01801,0.18874,0.52455,0.00921,8.05076,0.74751,98.51231,0.48719,,0.12,0.11221,0.4072,1.5,3.03922,2.76093,0.00623,1.15521,,0.34921,4.28103,0.81579,0.05874,,5.46617,0.13863,,0.06316,0.70928,0.633,2.47141,35.45595
1909-10,12.23248,0.83904,0.35312,1.42105,0.27489,8.24859,0.6392,0.04659,0.91667,1.87054,1.31269,0.34328,1.38534,0.00921,7.68965,0.72284,97.29471,0.47712,,0.12,0.11221,0.39941,1.5,3.03922,2.76093,0.00623,1.16632,,0.34921,4.38563,0.8114,0.05874,,5.54953,0.13863,,0.06316,0.70928,0.633,2.47141,35.45595
1909-11,12.88496,1.0705,0.49045,1.42105,0.27489,8.34555,0.6392,0.04659,0.91667,1.87054,1.31269,0.41144,3.40754,0.00921,8.47224,0.72294,99.45769,0.48001,,0.12,0.11221,0.62982,1.5,3.03922,2.76093,0.00623,1.17553,,0.34921,4.65361,0.79386,0.05874,,5.83285,0.13863,,0.06316,0.70928,0.633,2.47141,35.45595
1909-12,12.91427,1.14516,0.49045,1.42105,0.27145,8.47405,0.60434,0.12424,0.91667,1.87054,1.2859,0.42588,3.74773,0.00921,8.92401,0.6689,99.15994,0.47387,,0.12,0.14748,0.50211,1.5,3.03922,2.76093,0.00623,1.18386,,0.34921,4.99906,0.76754,0.05874,,6.21856,0.13863,,0.06316,0.70928,0.633,2.16248,36.19732
1910-01,13.73329,1.22696,0.60815,1.42105,0.2852,8.82311,0.60434,0.12424,0.91667,1.87054,1.2859,0.4604,4.14483,0.00921,9.40624,0.73331,103.18515,0.49886,,0.12,0.14748,0.47099,1.5,3.03922,2.76093,0.00623,1.25986,,0.34921,5.70757,0.81579,0.05874,,6.7946,0.13863,,0.06316,0.70928,0.633,2.16248,36.19732
1910-02,13.60787,1.2106,0.60815,1.42105,0.2852,9.06339,0.60434,0.12424,0.91667,2.36044,1.2859,0.48304,4.04042,0.00921,10.42575,0.74069,102.50843,0.50667,,0.12,0.14748,0.69412,1.5,3.03922,2.76093,0.00623,1.33397,,0.34921,5.79318,0.85965,0.05874,,7.36101,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-03,12.93348,1.75046,0.60815,1.42105,0.2852,8.87856,0.60434,0.12424,0.91667,2.40498,1.2859,0.47415,3.57013,0.00921,10.24805,0.72805,100.0979,0.50074,,0.12,0.14748,0.70656,1.5,3.03922,2.76093,0.00623,1.33397,,0.34921,5.56941,0.85965,0.05874,,8.13282,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-04,14.90111,1.37419,0.60815,1.42105,0.2852,8.84829,0.60434,0.12424,0.91667,2.40498,1.2859,0.47612,5.44124,0.00921,10.35266,0.76036,102.26127,0.51039,,0.12,0.14748,0.81708,1.5,3.03922,2.76093,0.00623,1.36682,,0.34921,6.08339,0.82895,0.05874,,8.60064,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-05,15.60604,1.47235,0.7212,1.42105,0.25084,8.67361,0.60434,0.12424,0.91667,2.40498,1.2859,0.56816,6.36789,0.00921,10.41032,0.80363,103.99253,0.53061,1.08333,0.12,0.14748,0.74754,1.5,3.03922,2.76093,0.00623,1.33397,,0.34921,6.61962,0.82895,0.05874,,9.42342,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-06,16.13511,1.35783,0.7212,1.42105,0.25084,8.91923,0.60434,0.12424,0.91667,2.40498,1.39306,0.74232,6.40085,0.00921,10.46479,0.87396,106.43487,0.6379,1.02083,0.12,0.14748,0.68668,1.5,3.03922,2.76093,0.00623,1.41129,,0.34921,7.48462,0.89035,0.05874,,10.21177,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-07,17.03606,1.35783,0.67878,1.42105,0.25084,9.26725,0.60434,0.12424,0.91667,2.40498,1.39306,0.66051,7.22568,0.00921,11.86422,0.9518,110.43296,0.40023,1.00417,0.12,0.14748,0.91145,1.5,3.03922,2.76093,0.00623,1.54978,,0.34921,7.95522,0.97368,0.05874,,10.00663,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-08,15.99647,1.25968,0.67878,1.42105,0.25943,10.36061,0.60434,0.12424,0.91667,2.40498,1.39306,0.65746,4.56532,0.00921,11.96326,0.9028,110.2357,0.37697,0.94167,0.116,0.14748,0.85952,1.5,3.03922,2.76093,0.00623,1.51681,,0.34921,8.0863,0.92982,0.05874,,9.62852,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-09,16.33076,1.47235,0.64883,1.42105,0.25943,10.27786,0.60434,0.12424,0.91667,2.40498,1.39306,0.67427,4.5034,0.00921,12.04194,0.90434,110.94377,0.39246,0.94167,0.116,0.14748,0.84417,1.5,3.03922,2.76093,0.00623,1.51147,,0.34921,8.22763,0.99123,0.05874,,10.16034,0.13863,,0.06316,0.79956,0.633,2.16248,36.19732
1910-10,15.97823,1.34147,0.64883,1.42105,0.32861,10.1331,0.60434,0.12424,0.91667,2.40498,1.39306,0.77366,4.11292,0.00921,11.84642,0.99716,110.01563,0.38099,0.93333,0.116,0.14748,0.98933,1.5,3.03922,0.44175,0.00623,1.49486,,0.34921,8.3621,0.94298,0.05874,,10.11298,0.13863,,0.06316,0.83824,0.633,2.16248,36.19732
1910-11,15.96887,1.96313,0.64883,1.42105,0.22484,9.96393,0.60434,0.12424,0.91667,2.44952,1.47343,0.80577,3.99294,0.00921,12.55536,0.9958,111.25729,0.37935,0.82083,0.146,0.14748,0.9787,1.5,3.03922,0.44175,0.00623,1.58019,,0.34921,8.20821,0.9386,0.05874,,9.33177,0.13863,,0.06316,0.87693,0.633,2.16248,36.19732
1910-12,15.89899,1.73388,0.68377,1.42105,0.21977,9.87568,0.59926,0.12424,0.91667,2.49405,1.39306,0.84033,3.88483,0.00921,15.55902,1.02845,114.92768,0.39323,1.10833,0.202,0.14748,0.97574,2.5,3.03922,0.52207,0.00623,2.06767,,0.34921,8.75319,1.03509,0.05874,,8.42722,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-01,16.12332,2.63374,0.68377,1.42105,0.21977,9.96707,0.59926,0.12424,0.91667,2.49405,1.33948,0.9427,4.44874,0.00921,15.52542,1.07562,114.48285,0.39774,1.29167,0.202,0.14748,1.0481,2.5,3.03922,0.52207,0.00623,2.16009,,0.34921,9.26718,1.01316,0.05874,,8.84876,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-02,16.37628,2.63374,0.67237,1.42105,0.2227,9.98436,0.59926,0.12424,0.91667,2.49405,1.33948,0.97767,5.74819,0.00921,15.85073,1.09155,111.6814,0.40728,1.25,0.202,0.14748,1.12557,2.5,3.03922,0.52207,0.00623,2.12439,,0.34921,9.47757,1.0614,0.05874,,9.39393,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-03,16.7281,2.82163,0.70039,1.42105,0.23442,9.92758,0.59926,0.12424,0.91667,2.49405,1.33948,1.14057,6.91703,0.00921,16.41036,1.2936,108.91042,0.45754,1.33333,0.202,0.14748,1.22604,2.5,3.03922,0.52207,0.00623,2.1092,,0.34921,10.07657,1.10965,0.05874,,9.49729,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-04,16.99554,2.5753,0.83097,1.42105,0.23882,9.89836,0.59926,0.12424,0.91667,2.49405,1.33948,1.24985,7.38015,0.00921,16.92416,1.45154,109.04147,0.54313,1.40417,0.202,0.14748,1.6498,2.5,3.03922,0.52207,0.00623,2.14959,,0.34921,10.78886,1.19737,0.05874,,10.86989,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-05,16.63461,2.37376,0.83097,1.42105,0.24321,9.73824,0.59926,0.12424,0.91667,2.49405,1.33948,1.20435,7.04666,0.00921,14.07851,1.3457,108.38147,0.49887,1.35833,0.202,0.14748,1.42752,2.5,3.03922,0.52207,0.00623,2.21907,,0.34921,10.19825,1.19737,0.05874,,9.93576,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-06,16.06543,2.10503,0.83097,1.42105,0.24321,9.38481,0.59926,0.12424,0.91667,2.49405,1.33948,1.18105,6.36458,0.00921,14.13158,1.29115,107.9426,0.45871,1.08333,0.202,0.14748,1.40589,2.5,3.03922,0.52207,0.00623,2.10314,,0.34921,9.66147,1.07018,0.05874,,8.70769,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-07,15.95633,2.10503,0.87549,1.42105,0.24321,9.40527,0.59926,0.12424,0.91667,2.49405,1.48682,1.19558,5.91869,0.00921,14.55953,1.33901,108.39323,0.47569,1.08333,0.202,0.13631,1.38302,2.5,3.03922,0.52207,0.00623,2.08909,,0.34921,9.53023,1.07018,0.05874,,8.50819,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-08,15.45839,1.94827,1.06226,1.42105,0.24907,9.33783,0.59926,0.12424,0.91667,2.49405,1.48682,1.19353,5.08918,0.00921,14.36321,1.28019,108.45692,0.48354,1.08333,0.202,0.1162,1.44737,2.5,3.03922,0.52207,0.00623,1.95852,,0.34921,9.65955,1.07018,0.05874,,8.90158,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-09,15.0798,1.94827,1.06226,1.42105,0.24907,9.21029,0.59926,0.12424,0.91667,2.49405,1.48682,1.18086,4.88287,0.00921,13.3844,1.18936,107.19821,0.3942,1.08333,0.202,0.1296,1.3716,2.5,3.03922,0.52207,0.00623,1.32226,,0.34921,9.12437,1.0614,0.05874,,8.39447,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-10,15.47876,1.88109,1.19258,1.42105,0.252,9.33343,0.59926,0.12424,0.91667,2.49405,1.48682,1.2941,5.15617,0.00921,13.97713,1.23601,106.90381,0.39727,1.08333,0.202,0.14525,1.35703,2.5,3.03922,0.52207,0.00623,1.55366,,0.34921,9.12572,1.0614,0.05874,,8.59029,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-11,15.93486,2.06024,1.33711,1.42105,0.27105,9.45403,0.59926,0.12424,0.91667,2.49405,1.48682,0.94847,5.45085,0.00921,14.34988,1.20786,109.33074,0.44809,1.20833,0.202,0.13631,1.47939,2.5,3.03922,0.52207,0.00623,1.55366,,0.34921,8.97114,0.94298,0.05874,,9.18749,0.13863,,0.06316,0.92565,0.53805,3.08926,40.9505
1911-12,15.92013,1.88109,1.35197,1.42105,0.27837,9.79922,0.6796,0.11678,0.91667,2.47178,2.67896,0.73825,5.5542,0.0096,14.29138,1.22354,109.16206,0.44121,1.16667,0.12,0.12234,1.48165,2.33333,3.03922,0.48406,0.00623,1.57768,,0.34921,8.80925,0.92105,0.05874,,9.2924,0.13863,,0.06316,0.09613,0.47475,3.08926,44.41721
1912-01,16.22357,1.8587,1.36495,1.42105,0.31797,11.14285,0.6796,0.11678,0.91667,2.47178,2.67896,0.75537,5.52327,0.0096,14.03948,1.20331,108.06209,0.42887,1.15,0.14,0.07221,1.45113,2.33333,3.03922,0.48406,0.00623,1.58907,1.00725,0.34921,8.72623,0.92105,0.05874,,9.43953,0.13863,1.0,0.06316,0.10405,0.4711,3.08926,44.41721
1912-02,16.3076,1.81781,1.46205,1.42105,0.49576,11.56134,0.6796,0.11678,0.91667,2.69649,2.67896,0.88359,5.89245,0.0119,14.12524,1.2599,105.59983,0.47587,1.125,0.2,0.08132,1.47955,2.31667,3.03922,0.60023,0.00623,1.53794,1.01087,0.34921,9.64731,0.94298,0.05874,,8.52645,0.13863,1.00505,0.06316,0.1058,0.45649,3.08926,44.41721
1912-03,16.0065,1.70477,1.31124,1.42105,0.52565,11.40984,0.6796,0.11678,0.91667,2.69649,1.66096,0.67234,4.61118,0.0119,14.00226,1.25722,102.38869,0.46801,1.23333,0.184,0.09214,1.60121,2.31667,3.03922,0.59055,0.00623,1.5116,1.01087,0.34921,9.40353,0.91228,0.05874,,10.0713,0.13863,1.00505,0.06316,0.10302,0.53318,3.08926,58.03849
1912-04,15.76871,1.6185,1.36783,1.42105,0.53879,10.89048,0.6796,0.11678,0.91667,2.69649,1.60738,0.71241,3.97363,0.01113,13.18215,1.30998,102.85225,0.46805,1.16425,0.17,0.10062,2.24176,2.31667,3.03922,0.59055,0.00623,1.52778,1.00725,0.34921,9.47302,0.92105,0.0579,,10.39524,0.13863,1.00505,0.06316,0.10595,0.51127,3.08926,43.78622
